class,REAL,RELOP,reloc,words,G,extra_flags,shim,unit,tu,fn,oracle_dir,symsrc,tail_pad,note
REAL0_RELOC_ONLY,0,0,1,8,0,,,frontend/common/fedialog,recon/frontend/common/fedialog.cpp,___31tDialogMessageStringWithTimeout,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,9,0,,,frontend/common/fefades,recon/frontend/common/fefades.cpp,CalcFadeVal__Fii,front,xdef,0,
REAL0_CLEAN,0,0,0,36,0,,,frontend/common/fefades,recon/frontend/common/fefades.cpp,CalcFadeVal__Fiii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,13,0,,,frontend/common/fefades,recon/frontend/common/fefades.cpp,CalcFadeVal__Fiiii,front,xdef,0,
SHIM_MASKED,4,3,10,88,0,,PER_FN_TEXT_MOVES,frontend/common/fefades,recon/frontend/common/fefades.cpp,CalcOnOffFade__F13tMenuTextTypesssRiT4,front,xdef,1,
REAL0_RELOC_ONLY,0,0,6,33,0,,,frontend/common/fefades,recon/frontend/common/fefades.cpp,CalcTextFadeSelToHi__F13tMenuTextTypess,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,28,0,,,frontend/common/fefades,recon/frontend/common/fefades.cpp,CalcTextFadeUnselToSel__F13tMenuTextTypess,front,xdef,0,
REAL0_RELOC_ONLY,0,0,20,69,0,,,frontend/common/feinput,recon/frontend/common/feinput.cpp,FEInput_GetDebounceKey__Fii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,13,82,0,,,frontend/common/feinput,recon/frontend/common/feinput.cpp,FEInput_GetKeyFromPlayer__F7tPlayerl,front,xdef,0,
REAL0_RELOC_ONLY,0,0,31,159,0,,,frontend/common/feinput,recon/frontend/common/feinput.cpp,FEInput_GetNoDebounceKey__Fii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,24,0,,,frontend/common/feinput,recon/frontend/common/feinput.cpp,FEInput_VerifyControllerValues__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,16,0,,,frontend/common/felines,recon/frontend/common/felines.cpp,PSXDrawBrightEndLine__Fiiiiiiii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,12,161,0,,,frontend/common/felines,recon/frontend/common/felines.cpp,PSXTransDrawBrightEndLine__Fiiiiiiiii,front,xdef,1,
REAL0_RELOC_ONLY,0,0,3,9,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,BringThatBeatBack__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,30,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,ChecksumData__FP12tMemCardData,front,xdef,0,
REAL0_RELOC_ONLY,0,0,37,109,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,Confirm__Fii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,18,40,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,DeInit_Memcard__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,11,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,FormatConfirm__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,22,58,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,Init_MemcardFile__FR12MCRDFILE_defsb,front,xdef,0,
REAL0_RELOC_ONLY,0,0,40,87,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,Init_Memcard__FbT0,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,LoadingProc__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,LoadingRedrawProc__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,9,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,MakeWayForMemoryCard__Fv,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,OverwriteAlwaysYes__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,11,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,OverwriteConfirm__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,95,292,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,SaveGame__Fs,front,xdef,0,
REAL0_RELOC_ONLY,0,0,49,219,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,SavePinkSlipsCarsWithErrorDialogs__Fsss,front,xdef,1,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,SavingProc__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,54,0,,,frontend/common/fememcard,recon/frontend/common/fememcard.cpp,VerifySuccessfulRead__FP12tMemCardData,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,DebounceKeys__24tMenuItemLeftRightSlider,front,xdef,0,
REAL0_CLEAN,0,0,0,19,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,DebounceKeys__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,DebounceKeys__9tMenuItem,front,xdef,0,
REAL0_CLEAN,0,0,0,34,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Decrement__13tListIterator7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Decrement__18tListIteratorRange7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,43,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Decrement__20tListIteratorIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,40,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Decrement__24tListIteratorMultiPlayer7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,15,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Decrement__25tListIteratorRangeIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,59,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Decrement__26tListIteratorDoubleIndexed7tPlayer,front,xdef,0,
REAL0_RELOC_ONLY,0,0,6,51,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Draw__24tMenuItemLeftRightChoiceb,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,75,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Draw__24tMenuItemLeftRightSliderb,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,43,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Draw__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,15,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Draw__9tMenuItemiib,front,xdef,0,
REAL0_CLEAN,0,0,0,17,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Draw__9tMenuItemiiib,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,26,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,GetNumberEnabledItems__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,19,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Increment__13tListIterator7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Increment__18tListIteratorRange7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,26,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Increment__20tListIteratorIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,25,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Increment__24tListIteratorMultiPlayer7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,15,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Increment__25tListIteratorRangeIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,39,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Increment__26tListIteratorDoubleIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,37,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Initialize__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,IsSubMenu__5tMenu,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,36,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,ProcessInput__23tMenuItemGoToMenuButton7tPlayerR13tInputKeyTypeR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,44,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,ProcessInput__24tMenuItemLeftRightChoice7tPlayerR13tInputKeyTypeR12tMenuCommand,front,xdef,0,
SHIM_MASKED,2,1,3,42,0,,PER_FN_TEXT_MOVES,frontend/common/femenu,recon/frontend/common/femenu.cpp,ProcessInput__24tMenuItemLeftRightSlider7tPlayerR13tInputKeyTypeR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,17,199,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,ProcessInput__5tMenu7tPlayerR13tInputKeyTypeR12tMenuCommand,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,ProcessInput__9tMenuItem7tPlayerR13tInputKeyTypeR12tMenuCommand,front,xdef,0,
REAL0_CLEAN,0,0,0,6,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,SetDimensions__24tMenuItemLeftRightSliderssss,front,xdef,0,
REAL0_CLEAN,0,0,0,20,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TextValue__13tListIterator7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TextValue__18tListIteratorRange7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,20,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TextValue__20tListIteratorIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,20,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TextValue__24tListIteratorMultiPlayer7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,20,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TextValue__26tListIteratorDoubleIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TransitionIsFinished__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TransitionIsFinished__9tMenuItem,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TransitionOff__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TransitionOff__9tMenuItem,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TransitionOn__5tMenu,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,TransitionOn__9tMenuItem,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,22,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,UpdateSelFade__9tMenuItemb,front,xdef,0,
REAL0_CLEAN,0,0,0,37,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,UpdateTransition__5tMenu,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,UpdateTransition__9tMenuItemb,front,xdef,0,
REAL0_CLEAN,0,0,0,5,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Value__13tListIterator7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,5,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Value__18tListIteratorRange7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,9,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Value__20tListIteratorIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Value__24tListIteratorMultiPlayer7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,9,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Value__25tListIteratorRangeIndexed7tPlayer,front,xdef,0,
REAL0_CLEAN,0,0,0,15,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,Value__26tListIteratorDoubleIndexed7tPlayer,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,9,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__13tListIteratorPsPc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,23,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__18tListIteratorRangeccPc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,17,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__20tListIteratorIndexedPsPcT2,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__20tMenuItemInteractiveUi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,21,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__23tMenuItemGoToMenuButtonUiP5tMenuPFR12tMenuCommand_v,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,20,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__24tMenuItemLeftRightChoiceUiP13tListIterator,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,23,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__24tMenuItemLeftRightSliderUiP13tListIterator,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,19,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__25tListIteratorRangeIndexedccPcT3,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,17,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__5tMenuUiP7tScreenP5tMenuT3PFR12tMenuCommand_vs,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,12,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,__9tMenuItemUi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___13tListIterator,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___18tListIteratorRange,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___20tListIteratorIndexed,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___20tMenuItemInteractive,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___23tMenuItemGoToMenuButton,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___24tListIteratorMultiPlayer,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___24tMenuItemLeftRightChoice,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___24tMenuItemLeftRightSlider,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___25tListIteratorRangeIndexed,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___26tListIteratorDoubleIndexed,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___5tMenu,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,___9tMenuItem,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,14,0,,,frontend/common/femenu,recon/frontend/common/femenu.cpp,tMenuConstructor__5tMenuP9tMenuItemPv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,30,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,AskTheUserToSaveTheGame__Fv,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,Draw__32tBlankMenuItemGoToMenuNFS4Buttonb,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,Draw__32tBlankMenuItemGoToMenuNFS4Buttoniib,front,xdef,0,
REAL0_CLEAN,0,0,0,2,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,Draw__33tBlankMenuItemNFS4LeftRightChoiceiib,front,xdef,0,
REAL0_RELOC_ONLY,0,0,14,37,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,GenericMenuLoadGame__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,25,71,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,GenericMenuSaveGame__Fi,front,xdef,0,
SHIM_MASKED,4,0,42,138,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_AwardPinkSlipsCar__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,22,85,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_BuyCar__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,11,71,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_DidUserWinBeTheCop__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,8,25,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_EnterUserName__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,20,76,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_ExitPinkSlipsEarly__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,7,36,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_ExitTourney__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,24,68,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_FinishedPlayer1GetName__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,14,40,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_FinishedPlayer2GetName__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,27,83,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoTo2PlayerRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,6,23,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToBestOfFive__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,6,23,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToBestOfOne__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,6,23,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToBestOfThree__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,91,229,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToCarSelect__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToDealerShowroom__FR12tMenuCommand,front,xdef,0,
SHIM_MASKED,3,4,9,26,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToDealer__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,15,42,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToGarage__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,29,87,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,4,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToSETrophyRoom__FR12tMenuCommand,front,xdef,0,
SHIM_MASKED,3,4,9,26,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToSeller__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToShowroom__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,23,91,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToSpecialEventTrackInfo__FR12tMenuCommand,front,xdef,0,
SHIM_MASKED,1,3,23,90,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToTournTrackInfo__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,3,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToTournTrophyRoom__FR12tMenuCommand,front,xdef,0,
SHIM_MASKED,17,7,24,69,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToTwoPlayerSingleRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_GoToUpgrades__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,9,38,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_LoadGame__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,27,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_PinkSlipsContinue__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,26,64,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_PostGameMenu__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_PurchaseUpgrade1__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_PurchaseUpgrade2__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_PurchaseUpgrade3__FR12tMenuCommand,front,xdef,0,
SHIM_MASKED,2,0,18,80,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_PurchaseUpgrade__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,20,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SaveGame__FR12tMenuCommand,front,xdef,0,
SHIM_MASKED,3,0,31,86,0,,PER_FN_TEXT_MOVES,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SellCar__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,3,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetBeginner__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetDuelRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,4,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetExpert__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetFullGrid__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,4,11,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetHPDuelRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,4,11,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetHPSoloRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,8,20,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetHotPursuit__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,4,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetIntermediate__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,8,19,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetOnePlayer__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,7,48,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetPinkSlips__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,16,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetSingleRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,8,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetSoloRace__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,18,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetSpecialEvent__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,7,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetTestDrive__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,18,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetTournament__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,8,20,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_SetTwoPlayer__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,11,32,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_TierFinished__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,19,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_TransitionFromPostGameToMainMenuAndSaveGame__FR12tMenuCommand,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,7,0,,,frontend/common/femenudefs,recon/frontend/common/femenudefs.cpp,MenuExtended_TransitionFromPostGameToMainMenu__FR12tMenuCommand,front,xdef,0,
