record_offset	va	opcode	sld_file	sld_line	function	function_va	match_status	disposition	decoded_body
0x39acf6	0x800bc294	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	392	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 392)
0x39acfc	0x800bc2b4	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	393	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 393)
0x39ad01	0x800bc2b4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	393	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 393)
0x39ad07	0x800bc2bc	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	396	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 396)
0x39ad0d	0x800bc2d0	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	397	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 397)
0x39ad12	0x800bc2d0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	397	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 397)
0x39ad18	0x800bc2e0	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	396	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 396
0x39ad21	0x800bc2f0	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	397	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 397)
0x39ad26	0x800bc2f0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	397	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 397)
0x39ad2c	0x800bc2f8	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	402	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 5 (to 402)
0x39ad32	0x800bc308	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	397	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 397
0x39ad3b	0x800bc314	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	407	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 10 (to 407)
0x39ad41	0x800bc318	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	397	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 397
0x39ad4a	0x800bc31c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	399	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 399)
0x39ad50	0x800bc320	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	400	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 400)
0x39ad55	0x800bc320	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	400	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 400)
0x39ad5b	0x800bc324	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	399	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 399
0x39ad64	0x800bc324	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	402	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 402)
0x39ad6a	0x800bc32c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	404	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 404)
0x39ad70	0x800bc33c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	404	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 404)
0x39ad76	0x800bc348	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	405	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 405)
0x39ad7b	0x800bc348	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	405	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 405)
0x39ad81	0x800bc34c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	407	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 407)
0x39ad87	0x800bc350	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	405	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 405
0x39ad90	0x800bc358	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	407	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 407)
0x39ad96	0x800bc388	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	408	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 408)
0x39ad9b	0x800bc388	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	408	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 408)
0x39ada1	0x800bc3bc	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	410	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 410)
0x39ada7	0x800bc3c4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	413	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 413)
0x39adad	0x800bc3d0	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	410	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 410
0x39adb6	0x800bc3e0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	413	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 413)
0x39adbc	0x800bc3e4	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	410	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 410
0x39adc5	0x800bc408	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	419	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 9 (to 419)
0x39adcb	0x800bc40c	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	410	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 410
0x39add4	0x800bc414	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	411	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 411)
0x39add9	0x800bc414	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	411	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 411)
0x39addf	0x800bc428	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	413	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 413)
0x39ade5	0x800bc434	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	416	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 416)
0x39adeb	0x800bc440	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	417	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 417)
0x39adf0	0x800bc440	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	417	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 417)
0x39adf6	0x800bc450	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	419	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 419)
0x39adfc	0x800bc464	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	421	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 421)
0x39ae02	0x800bc478	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	422	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 422)
0x39ae07	0x800bc478	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	422	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 422)
0x39ae0d	0x800bc478	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	426	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 426)
0x39ae13	0x800bc498	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	439	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 13 (to 439)
0x39ae19	0x800bc4a0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	446	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 7 (to 446)
0x39ae1f	0x800bc4a8	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	449	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 449)
0x39ae25	0x800bc4b0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	452	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 452)
0x39ae2b	0x800bc4b8	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	455	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 455)
0x39ae31	0x800bc4c0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	457	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 457)
0x39ae37	0x800bc4c4	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	458	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 458)
0x39ae3c	0x800bc4c4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	458	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 458)
0x39ae42	0x800bc4c4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	462	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 462)
0x39ae48	0x800bc4d0	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	461	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 461
0x39ae51	0x800bc4d4	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	462	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 462)
0x39ae56	0x800bc4d4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	462	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 462)
0x39ae5c	0x800bc4dc	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	464	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 464)
0x39ae62	0x800bc4ec	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	465	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 465)
0x39ae67	0x800bc4ec	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	465	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 465)
0x39ae6d	0x800bc50c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	468	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 468)
0x39ae73	0x800bc510	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	469	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 469)
0x39ae78	0x800bc510	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	469	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 469)
0x39ae7e	0x800bc518	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	472	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 472)
0x39ae84	0x800bc540	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	474	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 474)
0x39ae8a	0x800bc560	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	475	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 475)
0x39ae8f	0x800bc560	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	475	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 475)
0x39ae95	0x800bc57c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	478	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 478)
0x39ae9b	0x800bc59c	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	479	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 479)
0x39aea0	0x800bc59c	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	479	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 479)
0x39aea6	0x800bc5bc	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	482	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 482)
0x39aeac	0x800bc5c4	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	483	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 483)
0x39aeb1	0x800bc5c4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	483	CarIO_CreateLicense__FPcii	0x800bc25c	FAR	RESIDUAL_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 483)
0x39aeb7	0x800bc5f0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	483	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 483)
0x39aebd	0x800bc5f0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	486	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 486)
0x39aec3	0x800bc5f0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	486	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 486)
0x39aec9	0x800bc5f8	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	487	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 487)
0x39aece	0x800bc5f8	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	487	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 487)
0x39aed4	0x800bc604	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	486	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 486
0x39aedd	0x800bc608	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	487	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 487)
0x39aee2	0x800bc608	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	487	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 487)
0x39aee8	0x800bc60c	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	486	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 486
0x39aef1	0x800bc610	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	487	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 487)
0x39aef6	0x800bc610	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	487	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 487)
0x39aefc	0x800bc628	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	489	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 489)
0x39af02	0x800bc630	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	488	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 488
0x39af0b	0x800bc634	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	489	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 489)
0x39af10	0x800bc634	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	489	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 489)
0x39af16	0x800bc650	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	490	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 490)
0x39af1b	0x800bc650	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	490	CarIO_CleanUpLicense__Fi	0x800bc5f0	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 490)
0x39af21	0x800bc668	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	490	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 490)
0x39af27	0x800bc668	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	497	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 7 (to 497)
0x39af2d	0x800bc668	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	497	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 497)
0x39af33	0x800bc670	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	498	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 498)
0x39af38	0x800bc670	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	498	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 498)
0x39af3e	0x800bc690	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	499	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 499)
0x39af43	0x800bc690	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	499	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 499)
0x39af49	0x800bc690	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	500	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 500)
0x39af4e	0x800bc690	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	500	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 500)
0x39af54	0x800bc6a0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	503	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 503)
0x39af5a	0x800bc6a4	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	500	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 500
0x39af63	0x800bc6a8	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	503	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 503)
0x39af69	0x800bc6ac	0x86	C:\nfs4\GAME\PSX\CARIO.CPP	501	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 501
0x39af72	0x800bc6b0	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	503	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 503)
0x39af78	0x800bc6c4	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	504	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 504)
0x39af7d	0x800bc6c4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	504	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 504)
0x39af83	0x800bc6d4	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	506	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 506)
0x39af89	0x800bc6d8	0x80	C:\nfs4\GAME\PSX\CARIO.CPP	507	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 507)
0x39af8e	0x800bc6d8	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	507	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 507)
0x39af94	0x800bc6dc	0x82	C:\nfs4\GAME\PSX\CARIO.CPP	509	CarIO_LicenseCheck__FiPiT1P8Car_tObji	0x800bc668	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 509)
